"y" "x1" "x2" "x3" "x4"
75.7968214097976 10.1211474529558 4.32094296729939 5.36107444125688 1
57.3367339817137 8.3855552034019 3.30669499346188 5.78495994590243 1
61.2698161814118 8.33131452807733 2.02400668254073 3.77003773854452 1
63.8549697939689 8.43665812936537 2.17528113005306 3.40499754896595 1
117.193002985173 8.94584367468848 2.67631420747038 3.53306036303039 1
66.8884869530735 8.93478848671423 2.78378853992546 4.08010965910637 1
58.4660680193405 8.26478100789538 1.46006985137414 4.02120645632484 1
63.4260271961956 8.72157031514125 2.69784907998675 4.48106460373131 1
70.1659629125042 8.82274243281765 3.72764887997976 3.55078910493496 1
64.3618630164685 8.14713381209583 3.13979228874617 3.24680840291863 1
74.6718278731474 9.56069473217723 3.8541120081693 4.08004536993716 1
78.2304748578747 9.79946488842357 4.70793473080231 4.21224256780963 1
98.1242511153432 6.95732270180461 2.46804164526417 4.00730466523979 1
113.157039772499 8.50613477194485 3.50926222677254 4.84139759981747 1
66.2133213049603 9.22824640979775 2.96000709235183 5.03447651482388 1
61.2542975520936 8.62268498898984 2.90696638999137 4.98246073827219 1
75.7920630571828 10.1667557570299 4.82857679515066 5.7954723814082 1
63.5203983852645 8.43172230337249 3.3404712796877 4.22593181275177 1
69.0115242173548 9.27252614952411 3.90307885222669 4.98383290408192 1
61.4879952979088 8.23063103773237 0.957147888935109 2.83175498628639 1
73.272415113437 9.36777743204285 2.62399879484373 3.24690439722249 1
75.8568584349036 9.75542478223034 2.714553868155 3.49364460902091 1
60.2735371026565 8.24810578039674 2.95234707180968 4.4486198936663 1
77.1418751689126 9.05914366858961 2.14727403455678 1.25025688030434 1
76.4769510505105 9.0689863771434 2.26068930525954 1.51379858638968 1
59.8653572330453 7.88530025517974 3.45189707814806 4.09296881906681 1
42.3136141985769 6.06375835735714 2.49546491042445 4.40655238319865 1
63.6144608986446 8.64929649078876 2.73739279079404 4.2946840359238 1
77.4567570578478 9.50972955206271 3.42787876310589 2.95314901915131 1
64.9390888272061 8.82175464521166 2.70610718644268 4.30221266148519 1
76.3888773452355 9.65971793509398 3.8429128257164 3.83782028994101 1
61.4956363186916 7.55197783586556 1.94541409282015 1.98025811027018 1
55.1592812072633 8.03872904341482 1.17655311993142 4.23562418826549 1
76.4731604766925 9.4984374708248 3.52378291387915 3.24917200400547 1
49.9628939806718 7.56918489391987 3.07508367998715 5.86716769662481 1
75.7929387274088 9.86847449326353 4.55413683588825 4.92886591179826 1
65.275455114933 9.41935767583413 3.26123812637114 5.91700591669217 1
64.3914701132945 10.1388599998771 3.72912038205095 5.13406046122629 1
62.6370243989869 9.52276834553072 1.72188088896601 2.94820553589954 1
57.3360718844847 9.1016051430031 4.28938176722574 5.03203540996792 1
53.9477634175116 8.77309075810408 2.90043781350902 4.31504430131262 1
75.1004176879844 10.6860673627632 3.11096105531068 3.162705684497 1
60.2735468190252 9.15902538256478 2.14972560179581 3.01707463217547 1
55.6353196452499 8.77421641031282 2.40494979141957 3.55179741484208 1
55.9399402004362 9.00117830450763 3.65803795667695 4.7742506383847 1
61.3390187698706 9.18782997905677 3.00674407770656 3.32886591054443 1
57.2958517842797 8.83422502213648 4.19803854590943 4.38385784909694 1
50.1610811374524 8.33165141373073 2.4166637715437 4.04856934335031 1
67.9433586636418 10.0832767500762 2.598496756305 3.35252903958629 1
61.8589235718478 9.66226248426634 3.00527062099039 4.26202657732916 1
51.7356845860948 8.61728559476005 0.169651094402504 2.6732620612258 2
51.8085109993061 8.92410265362452 3.38429016356635 5.54505087345225 2
66.0734391044382 9.88118198689314 3.61084171120313 4.01410844480261 2
69.7553855109983 10.4171904623286 3.78698509486235 4.37632855226216 2
82.3736189003392 11.1111030727081 4.12733613084936 2.85224963384392 2
63.4415293126827 10.0964524300012 3.72129007380519 5.2869452628664 2
53.8223879014702 8.42996153273146 3.05807429733845 3.68956589986029 2
56.8276056055264 9.04614772324283 3.08211563259748 4.26645018444145 2
56.044574633886 8.87470429794314 3.58695689919981 4.41662677912453 2
52.7953781250132 8.58564178236916 2.83478406598622 4.16688305262688 2
60.4955021353343 9.24123326276358 2.50776645477759 3.36298027394525 2
58.5793608195167 9.30008749734111 1.58333985231065 3.4362420329521 2
54.8986101915242 8.25985344961673 3.70374534318077 3.44236996367239 2
65.9555680058628 10.0710521606934 3.82430294407677 4.616734374881 2
43.9428177226249 7.34823021478524 2.28677153607513 3.5109618491152 2
66.8196982941544 10.0231640831716 2.28160661490294 3.31920983434052 2
62.0788185591646 9.79514237701736 2.96781509943661 4.48346077733634 2
46.2578275967069 7.87867693041611 2.71083634458457 4.30123646325592 2
55.5515749900229 9.12124686990447 3.12311392144664 4.8055052773174 2
62.878014766274 9.57468015632529 2.8924014044037 3.71983109263911 2
46.4972790514968 7.90227235749041 2.22076601788458 3.97154613028701 2
76.5113755729162 11.2025116688167 4.26259236557527 4.71007691028575 2
60.9383529234156 8.95916846456106 3.53622517670511 3.25779802609924 2
58.9440780660035 9.50644330091469 2.83347851925039 4.58085747906438 2
111.767528040485 9.33303820422904 4.63128590579388 4.93597691807793 2
58.9082503384803 9.18208449836106 2.91953796174752 3.91071984933576 2
82.3162260651233 11.1362454522199 6.00651233118965 4.09536807129815 2
38.4812971380845 7.23495920574417 0.910283329509528 3.86001902270583 2
57.3071226051587 8.90344312002201 3.48156870727586 4.07270477146905 2
49.0460840011486 8.39707122980214 2.42001789994746 4.49549219182144 2
57.8943922677542 9.021744604827 2.92435406371405 3.82554748862343 2
42.4389474498315 7.72141729085459 2.77378698247704 5.04030532448265 2
57.5111178053189 9.11795992228468 2.44770268211573 3.84469709522499 2
69.1360986764779 10.0190884989022 2.48203304406157 2.8191921992683 2
58.6837618003028 9.41639808121088 4.41595195682925 5.46141594572767 2
59.6044072491589 9.84723911889873 3.17383313993997 5.39884137387635 2
43.3322379608607 7.5205051135254 3.70490135727515 4.98376496283646 2
74.619314282456 11.4477282297143 2.77135607003057 4.8785293480596 2
58.5164150191766 8.64712457556635 2.85960264856672 2.78739231200613 2
46.6417678935645 7.5452259631463 2.53052547236419 3.36199442597783 2
54.4454843617004 8.92636749720075 2.54710544927353 3.76298154337184 2
46.2185625816169 8.16577934153473 4.2920258365797 5.44126882119385 2
45.9201434385144 7.31663846724454 1.93147574891029 2.15631910712534 2
41.9756334099637 8.15179950704556 2.46537769465738 5.35978221713926 2
54.1153462899279 9.38061987539216 2.94964907727768 5.13005779647164 2
52.0623214149876 9.05844637117927 2.07897439382308 4.40384097042543 2
62.6433977677532 9.60541980300703 2.81026779028165 3.2686739794556 2
36.5108733583532 7.75309476027395 2.52571978711585 6.02297797633688 2
45.7273037005933 7.71708882595036 3.26042278408554 3.91214970199299 2
54.6075265181281 9.01085697074786 3.14605062025845 4.2871554611906 2
61.188600541907 10.3442918858532 2.81431604011923 5.35908920914341 3
47.0618579773541 8.37239023137611 1.5259989736215 3.87161201366238 3
50.3121456298838 8.22081554810802 2.10729729146962 3.03508887629914 3
39.3632283196406 7.72747582736115 1.74880180862858 4.6766125064186 3
64.0048544175691 9.80329987042011 3.86218130570608 4.01244764521061 3
52.29032765002 8.59772618053704 1.73059890603575 3.10106526371402 3
65.5080283404211 9.94443024582789 2.79250770018766 3.26878221919538 3
57.5438309198262 9.011061799028 2.92308075409649 3.35994175043586 3
57.6495392235139 8.81672208492811 1.59518059659604 2.08556962968069 3
52.2927635213486 8.44352645702919 3.46834719944574 3.85622794722969 3
63.3546529725289 9.86427304202463 2.59902544963891 3.53847933738274 3
41.0655721432132 7.64293858540624 3.67587441532126 5.30187699874881 3
53.5910809359402 9.72829690036565 2.36903346281786 5.69893762357227 3
54.6060367105672 8.56645275263372 3.16182716906326 3.30965546422448 3
55.7127372297503 8.90959215283595 3.36228724747796 3.90118359652854 3
48.9992561842025 7.84094926048613 1.30395520694024 2.06805044447773 3
49.9937751917662 7.96146075539868 1.64781736186872 2.27409640754674 3
81.7158795061228 11.4034907960933 4.43556569520549 3.3749878866894 3
60.1836260564116 10.4498281631901 2.73259068360303 5.82495972466355 3
60.0845111389046 10.1055025438704 2.60058642462866 4.9672491842318 3
51.9528455150844 8.23565356281448 2.86265161513567 3.10483252126167 3
56.5139756847676 9.07419718048371 3.63755704013118 4.22995860479745 3
53.4617341626769 8.76579114679684 2.96897403555901 3.9352011980235 3
52.3074039821256 8.40910480927458 3.43232793397624 3.75334785180057 3
73.2579531150948 10.2269536908342 3.04343332772421 2.02142098654541 3
53.9506022159894 8.42863376809137 1.66842644138002 2.25353449424572 3
69.4059242543666 10.5345790682036 3.87791771224467 4.26496103193143 3
56.9274773529292 8.91225266913671 2.46307285221346 3.01754694820003 3
33.5949608986034 6.36033857437391 3.39307283585476 4.45458146638291 3
35.35756581438 6.94484911983327 1.83123695528453 4.14084891065425 3
50.4984387243316 8.49533296074593 2.62944082489983 3.91617752961623 3
59.2654842238616 9.43460919308418 2.69692219210769 3.71101130471929 3
48.2270218564543 8.6212792038861 2.73858122060506 4.87804951337425 3
58.4914217534582 8.97623890670203 2.45266701362868 2.73829426481933 3
57.0095328062601 9.17284926788786 4.47122093816281 4.85707859057353 3
55.607742776178 9.01993804886266 1.82227059227971 3.21262490934094 3
35.0491924850627 7.54618039210867 1.77122664469083 5.47365928526259 3
51.3244782064577 8.03598282616122 1.76405709785047 2.15441226203356 3
58.8920755096448 9.48376263642611 4.25374614850088 4.91019321374505 3
70.1976000692038 10.6670883894787 4.60634439860376 4.82028053484695 3
78.2509726489795 11.2018641774612 4.64460796179697 3.9479221497307 3
60.2997183138187 9.12164500612127 3.04958615353665 2.95178992322704 3
44.8273471076726 7.10918587974018 1.05764279550923 1.47350798168569 3
60.8695903385153 9.46771855541717 2.67593317058873 3.34562958365781 3
62.6311145751592 10.0864124744305 3.24971609697031 4.64597640269457 3
72.2372680765987 10.3993168559012 3.31716511068704 2.85233982905741 3
68.3534455888488 10.7666475974245 3.1793858526878 4.65482837447986 3
43.8220021093083 8.6178311586254 2.3094332336983 5.79012903567781 3
48.4452242356384 7.80468441841737 2.98196184748511 3.18719239210087 3
46.390818065877 8.06076878115639 2.28347851499882 3.84674592262945 3
